GO_ID	Namespace
GO:0017088	Molecular Function
GO:0017089	Molecular Function
GO:0017090	Cellular Component
GO:0017092	Molecular Function
GO:0017093	Molecular Function
GO:0017094	Molecular Function
GO:0017095	Molecular Function
GO:0017096	Molecular Function
GO:0017098	Molecular Function
GO:0017099	Molecular Function
GO:0017101	Cellular Component
GO:0017102	Cellular Component
GO:0017103	Molecular Function
GO:0017105	Molecular Function
GO:0017106	Molecular Function
GO:0017107	Molecular Function
GO:0017108	Molecular Function
GO:0017109	Cellular Component
GO:0017110	Molecular Function
GO:0017111	Molecular Function
GO:0017113	Molecular Function
GO:0017114	Molecular Function
GO:0017116	Molecular Function
GO:0017117	Cellular Component
GO:0017118	Molecular Function
GO:0017119	Cellular Component
GO:0017120	Molecular Function
GO:0017121	Biological Process
GO:0017122	Cellular Component
GO:0017124	Molecular Function
GO:0017125	Molecular Function
GO:0017126	Biological Process
GO:0017128	Molecular Function
GO:0017129	Molecular Function
GO:0017130	Molecular Function
GO:0017131	Molecular Function
GO:0017133	Cellular Component
GO:0017134	Molecular Function
GO:0017135	Molecular Function
GO:0017136	Molecular Function
GO:0017139	Biological Process
GO:0017141	Biological Process
GO:0017142	Biological Process
GO:0017143	Biological Process
GO:0017145	Biological Process
GO:0017146	Cellular Component
GO:0017147	Molecular Function
GO:0017148	Biological Process
GO:0017149	Molecular Function
GO:0017150	Molecular Function
GO:0017151	Molecular Function
GO:0017153	Molecular Function
GO:0017154	Molecular Function
GO:0017155	Molecular Function
GO:0017156	Biological Process
GO:0017157	Biological Process
GO:0017158	Biological Process
GO:0017159	Molecular Function
GO:0017161	Molecular Function
GO:0017162	Molecular Function
GO:0017163	Molecular Function
GO:0017164	Molecular Function
GO:0017165	Molecular Function
GO:0017166	Molecular Function
GO:0017168	Molecular Function
GO:0017169	Molecular Function
GO:0017170	Molecular Function
GO:0017171	Molecular Function
GO:0017172	Molecular Function
GO:0017174	Molecular Function
GO:0017175	Molecular Function
GO:0017176	Molecular Function
GO:0017177	Cellular Component
GO:0017178	Molecular Function
GO:0017179	Biological Process
GO:0017180	Biological Process
GO:0017181	Biological Process
GO:0017182	Biological Process
GO:0017183	Biological Process
GO:0017184	Biological Process
GO:0017185	Biological Process
GO:0017186	Biological Process
GO:0017187	Biological Process
GO:0017188	Molecular Function
GO:0017189	Biological Process
GO:0017190	Biological Process
GO:0017192	Biological Process
GO:0017193	Biological Process
GO:0017194	Biological Process
GO:0017195	Biological Process
GO:0017196	Biological Process
GO:0017197	Biological Process
GO:0017198	Biological Process
GO:0017199	Biological Process
GO:0018000	Biological Process
GO:0018001	Biological Process
GO:0018002	Biological Process
GO:0018003	Biological Process
GO:0018004	Biological Process
GO:0018005	Biological Process
GO:0018006	Biological Process
GO:0018007	Biological Process
GO:0018008	Biological Process
GO:0018009	Biological Process
GO:0018010	Molecular Function
GO:0018011	Biological Process
GO:0018012	Biological Process
GO:0018013	Biological Process
GO:0018014	Biological Process
GO:0018015	Biological Process
GO:0018016	Biological Process
GO:0018019	Biological Process
GO:0018020	Biological Process
GO:0018021	Biological Process
GO:0018022	Biological Process
GO:0018023	Biological Process
GO:0018024	Molecular Function
GO:0018025	Molecular Function
GO:0018026	Biological Process
GO:0018027	Biological Process
GO:0018028	Biological Process
GO:0018029	Biological Process
GO:0018030	Molecular Function
GO:0018031	Molecular Function
GO:0018032	Biological Process
GO:0018033	Biological Process
GO:0018034	Biological Process
GO:0018035	Biological Process
GO:0018036	Biological Process
GO:0018037	Biological Process
GO:0018038	Biological Process
GO:0018039	Biological Process
GO:0018040	Biological Process
GO:0018041	Biological Process
GO:0018042	Biological Process
GO:0018043	Biological Process
GO:0018044	Biological Process
GO:0018045	Biological Process
GO:0018046	Biological Process
GO:0018047	Biological Process
GO:0018048	Biological Process
GO:0018049	Biological Process
GO:0018050	Biological Process
GO:0018051	Biological Process
GO:0018052	Biological Process
GO:0018053	Biological Process
GO:0018054	Biological Process
GO:0018057	Biological Process
GO:0018058	Biological Process
GO:0018059	Biological Process
GO:0018060	Biological Process
GO:0018061	Biological Process
GO:0018062	Biological Process
GO:0018063	Biological Process
GO:0018064	Molecular Function
GO:0018065	Biological Process
GO:0018067	Biological Process
GO:0018068	Biological Process
GO:0018069	Biological Process
GO:0018070	Biological Process
GO:0018071	Molecular Function
GO:0018072	Biological Process
GO:0018073	Biological Process
GO:0018074	Biological Process
GO:0018075	Biological Process
GO:0018076	Biological Process
GO:0018077	Biological Process
GO:0018078	Biological Process
GO:0018079	Biological Process
GO:0018080	Biological Process
GO:0018081	Biological Process
GO:0018082	Biological Process
GO:0018083	Biological Process
GO:0018084	Biological Process
GO:0018085	Biological Process
GO:0018086	Biological Process
GO:0018091	Biological Process
GO:0018094	Biological Process
GO:0018095	Biological Process
GO:0018096	Biological Process
GO:0018097	Biological Process
GO:0018101	Biological Process
GO:0018102	Biological Process
GO:0018103	Biological Process
GO:0018104	Biological Process
GO:0018105	Biological Process
GO:0018106	Biological Process
GO:0018107	Biological Process
GO:0018108	Biological Process
GO:0018109	Biological Process
GO:0018110	Molecular Function
GO:0018111	Molecular Function
GO:0018112	Molecular Function
GO:0018113	Molecular Function
GO:0018114	Molecular Function
GO:0018115	Biological Process
GO:0018116	Biological Process
GO:0018117	Biological Process
GO:0018118	Biological Process
GO:0018119	Biological Process
GO:0018120	Biological Process
GO:0018121	Molecular Function
GO:0018122	Biological Process
GO:0018123	Biological Process
GO:0018124	Biological Process
GO:0018125	Biological Process
GO:0018126	Biological Process
GO:0018127	Molecular Function
GO:0018128	Molecular Function
GO:0018129	Molecular Function
GO:0018130	Biological Process
GO:0018131	Biological Process
GO:0018132	Biological Process
GO:0018133	Biological Process
GO:0018134	Biological Process
GO:0018135	Molecular Function
GO:0018136	Molecular Function
GO:0018137	Biological Process
GO:0018138	Biological Process
GO:0018139	Biological Process
GO:0018140	Biological Process
GO:0018141	Biological Process
GO:0018142	Biological Process
GO:0018143	Biological Process
GO:0018144	Biological Process
GO:0018145	Biological Process
GO:0018146	Biological Process
GO:0018147	Biological Process
GO:0018148	Biological Process
GO:0018149	Biological Process
GO:0018150	Biological Process
GO:0018151	Biological Process
GO:0018152	Biological Process
GO:0018153	Biological Process
GO:0018154	Biological Process
GO:0018155	Biological Process
GO:0018156	Biological Process
GO:0018157	Biological Process
GO:0018158	Biological Process
GO:0018159	Biological Process
GO:0018160	Biological Process
GO:0018161	Biological Process
GO:0018162	Biological Process
GO:0018163	Biological Process
GO:0018164	Biological Process
GO:0018165	Biological Process
GO:0018166	Biological Process
GO:0018167	Biological Process
GO:0018168	Biological Process
GO:0018169	Molecular Function
GO:0018170	Biological Process
GO:0018171	Biological Process
GO:0018172	Biological Process
GO:0018173	Biological Process
GO:0018174	Biological Process
GO:0018175	Biological Process
GO:0018177	Biological Process
GO:0018178	Biological Process
GO:0018179	Biological Process
GO:0018180	Biological Process
GO:0018181	Biological Process
GO:0018182	Biological Process
GO:0018183	Biological Process
GO:0018184	Biological Process
GO:0018185	Biological Process
GO:0018186	Biological Process
GO:0018187	Biological Process
GO:0018188	Biological Process
GO:0018189	Biological Process
GO:0018190	Biological Process
GO:0018191	Biological Process
GO:0018192	Biological Process
GO:0018193	Biological Process
GO:0018194	Biological Process
GO:0018195	Biological Process
GO:0018196	Biological Process
GO:0018197	Biological Process
GO:0018198	Biological Process
GO:0018199	Biological Process
GO:0018200	Biological Process
GO:0018201	Biological Process
GO:0018202	Biological Process
GO:0018203	Biological Process
GO:0018204	Biological Process
GO:0018205	Biological Process
GO:0018206	Biological Process
GO:0018207	Biological Process
GO:0018208	Biological Process
GO:0018209	Biological Process
GO:0018210	Biological Process
GO:0018211	Biological Process
GO:0018212	Biological Process
GO:0018213	Biological Process
GO:0018214	Biological Process
GO:0018215	Biological Process
GO:0018216	Biological Process
GO:0018217	Biological Process
GO:0018218	Biological Process
GO:0018219	Biological Process
GO:0018220	Biological Process
GO:0018221	Biological Process
GO:0018222	Biological Process
GO:0018226	Biological Process
GO:0018227	Biological Process
GO:0018228	Biological Process
GO:0018229	Biological Process
GO:0018230	Biological Process
GO:0018231	Biological Process
GO:0018232	Biological Process
GO:0018233	Biological Process
GO:0018234	Biological Process
GO:0018235	Biological Process
GO:0018237	Molecular Function
GO:0018238	Biological Process
GO:0018240	Biological Process
GO:0018241	Biological Process
GO:0018242	Biological Process
GO:0018243	Biological Process
GO:0018244	Biological Process
GO:0018245	Biological Process
GO:0018246	Biological Process
GO:0018247	Biological Process
GO:0018248	Biological Process
GO:0018249	Biological Process
GO:0018250	Biological Process
GO:0018251	Biological Process
GO:0018252	Biological Process
GO:0018253	Biological Process
GO:0018254	Biological Process
GO:0018255	Biological Process
GO:0018256	Biological Process
GO:0018257	Biological Process
GO:0018258	Biological Process
GO:0018259	Biological Process
GO:0018260	Biological Process
GO:0018261	Biological Process
GO:0018262	Biological Process
GO:0018263	Biological Process
GO:0018264	Biological Process
GO:0018265	Biological Process
GO:0018266	Biological Process
GO:0018267	Biological Process
GO:0018268	Biological Process
GO:0018269	Biological Process
GO:0018270	Biological Process
GO:0018271	Molecular Function
GO:0018272	Biological Process
GO:0018273	Biological Process
GO:0018274	Biological Process
GO:0018275	Biological Process
GO:0018276	Biological Process
GO:0018277	Biological Process
GO:0018278	Biological Process
GO:0018279	Biological Process
GO:0018280	Biological Process
GO:0018281	Biological Process
GO:0018282	Biological Process
GO:0018283	Biological Process
GO:0018284	Biological Process
GO:0018285	Biological Process
GO:0018286	Biological Process
GO:0018287	Biological Process
GO:0018288	Biological Process
GO:0018289	Biological Process
GO:0018290	Biological Process
GO:0018291	Biological Process
GO:0018292	Biological Process
GO:0018293	Biological Process
GO:0018294	Biological Process
GO:0018295	Biological Process
GO:0018296	Biological Process
GO:0018297	Biological Process
GO:0018298	Biological Process
GO:0018299	Biological Process
GO:0018300	Biological Process
GO:0018301	Biological Process
GO:0018302	Biological Process
GO:0018303	Biological Process
GO:0018304	Biological Process
GO:0018305	Biological Process
GO:0018306	Biological Process
GO:0018307	Biological Process
GO:0018308	Biological Process
GO:0018309	Biological Process
GO:0018310	Biological Process
GO:0018311	Biological Process
GO:0018312	Biological Process
GO:0018313	Biological Process
GO:0018314	Biological Process
GO:0018315	Biological Process
GO:0018316	Biological Process
GO:0018317	Biological Process
GO:0018320	Biological Process
GO:0018321	Biological Process
GO:0018322	Biological Process
GO:0018323	Biological Process
GO:0018324	Biological Process
GO:0018325	Biological Process
GO:0018326	Biological Process
GO:0018327	Biological Process
GO:0018328	Biological Process
GO:0018329	Biological Process
GO:0018330	Biological Process
GO:0018331	Biological Process
GO:0018332	Biological Process
GO:0018333	Biological Process
GO:0018334	Biological Process
GO:0018335	Biological Process
GO:0018336	Biological Process
GO:0018337	Biological Process
GO:0018338	Biological Process
GO:0018339	Biological Process
GO:0018340	Biological Process
GO:0018341	Biological Process
GO:0018342	Biological Process
GO:0018343	Biological Process
GO:0018344	Biological Process
GO:0018345	Biological Process
GO:0018350	Biological Process
GO:0018351	Biological Process
GO:0018352	Biological Process
GO:0018353	Biological Process
GO:0018355	Biological Process
GO:0018356	Biological Process
GO:0018357	Biological Process
GO:0018358	Biological Process
GO:0018359	Biological Process
GO:0018360	Biological Process
GO:0018361	Biological Process
GO:0018362	Biological Process
GO:0018363	Biological Process
GO:0018364	Biological Process
GO:0018365	Molecular Function
GO:0018366	Biological Process
GO:0018367	Biological Process
GO:0018376	Biological Process
GO:0018377	Biological Process
GO:0018378	Biological Process
GO:0018379	Biological Process
GO:0018386	Biological Process
GO:0018387	Biological Process
GO:0018388	Biological Process
GO:0018389	Biological Process
GO:0018390	Biological Process
GO:0018391	Biological Process
GO:0018392	Molecular Function
GO:0018393	Biological Process
GO:0018394	Biological Process
GO:0018395	Biological Process
GO:0018396	Biological Process
GO:0018397	Biological Process
GO:0018398	Biological Process
GO:0018399	Biological Process
GO:0018400	Biological Process
GO:0018401	Biological Process
GO:0018402	Biological Process
GO:0018403	Biological Process
GO:0018404	Biological Process
GO:0018405	Biological Process
GO:0018406	Biological Process
GO:0018407	Biological Process
GO:0018408	Biological Process
GO:0018410	Biological Process
GO:0018411	Biological Process
GO:0018412	Biological Process
GO:0018413	Biological Process
GO:0018414	Biological Process
GO:0018415	Biological Process
GO:0018416	Biological Process
GO:0018417	Biological Process
GO:0018418	Biological Process
GO:0018419	Biological Process
GO:0018420	Biological Process
GO:0018421	Molecular Function
GO:0018422	Molecular Function
